time	V(vout)
5.249467295215401e-002	-4.099295e-001
5.251410672947424e-002	-5.101461e-001
5.253395272232228e-002	-6.065047e-001
5.256429619527943e-002	-7.385573e-001
5.261342135286024e-002	-9.136101e-001
5.266848774095281e-002	-1.047971e+000
5.272429292760315e-002	-1.100491e+000
5.279345340099713e-002	-1.054401e+000
5.284936480902431e-002	-9.300937e-001
5.290537683035999e-002	-7.265486e-001
5.296988827333849e-002	-4.257190e-001
5.302768701293221e-002	-1.193801e-001
5.307626633344183e-002	1.508136e-001
5.310325181933232e-002	3.001300e-001
5.312420408608623e-002	4.125700e-001
5.314430769160142e-002	5.160869e-001
5.316335563890725e-002	6.083630e-001
5.319399447121408e-002	7.412041e-001
5.324358745499718e-002	9.168977e-001
5.329876149243110e-002	1.049905e+000
5.335461789942510e-002	1.100325e+000
5.342418761767975e-002	1.051185e+000
5.347972298553231e-002	9.257556e-001
5.353535127003405e-002	7.219325e-001
5.360052440471190e-002	4.167110e-001
5.365832593307227e-002	1.098065e-001
5.370629819126168e-002	-1.571191e-001
5.373260825124344e-002	-3.026102e-001
5.375366343237228e-002	-4.153212e-001
5.377643022846487e-002	-5.318751e-001
5.379712348243694e-002	-6.307524e-001
5.383078444137728e-002	-7.720379e-001
5.388514099360940e-002	-9.526888e-001
5.394108027574877e-002	-1.070524e+000
5.399742117266893e-002	-1.104234e+000
5.405812625316141e-002	-1.045843e+000
5.411354392774494e-002	-9.104613e-001
5.416902331235993e-002	-7.013822e-001
5.423594814549584e-002	-3.829456e-001
5.429354898707309e-002	-7.497354e-002
5.433938847094429e-002	1.804117e-001
5.436314505393521e-002	3.114653e-001
5.438458790503574e-002	4.255581e-001
5.441112399980586e-002	5.597335e-001
5.443543658684876e-002	6.726075e-001
5.447493331612192e-002	8.295690e-001
5.452893500944549e-002	9.924917e-001
5.458390982910245e-002	1.086498e+000
5.464382370574526e-002	1.097490e+000
5.470149064249225e-002	1.017118e+000
5.476165811214918e-002	8.450799e-001
5.481654396433178e-002	6.191214e-001
5.489026444409573e-002	2.494126e-001
5.494782340663187e-002	-6.472029e-002
5.498171447829585e-002	-2.534715e-001
5.500063672047360e-002	-3.564875e-001
5.502396134621414e-002	-4.784350e-001
5.504749366314980e-002	-5.944573e-001
5.507647100136902e-002	-7.228898e-001
5.512342741795851e-002	-8.949867e-001
5.517792340665120e-002	-1.035688e+000
5.523342777284722e-002	-1.098304e+000
5.530042181741514e-002	-1.067484e+000
5.535654439029247e-002	-9.540756e-001
5.541288776163236e-002	-7.600317e-001
5.547422165824045e-002	-4.823932e-001
5.553545743358162e-002	-1.621763e-001
5.558749934262287e-002	1.260808e-001
5.561677091581874e-002	2.883937e-001
5.563718899980587e-002	3.984526e-001
5.565742042237182e-002	5.031065e-001
5.567810855665747e-002	6.039026e-001
5.570814023788620e-002	7.351440e-001
5.575677112684338e-002	9.095563e-001
5.581171156161414e-002	1.045384e+000
5.586745234127537e-002	1.100206e+000
5.593613877045647e-002	1.057627e+000
5.599210430741665e-002	9.357401e-001
5.604818763280298e-002	7.343025e-001
5.611196769677856e-002	4.388851e-001
5.616984506583147e-002	1.330962e-001
5.621929104188585e-002	-1.416833e-001
5.624727498595343e-002	-2.966322e-001
5.626807455714547e-002	-4.084526e-001
5.628730379308252e-002	-5.076639e-001
5.630739346492412e-002	-6.052774e-001
5.633764673233127e-002	-7.370944e-001
5.638662893486596e-002	-9.119605e-001
5.644166008656700e-002	-1.046744e+000
5.649745000801674e-002	-1.099932e+000
5.656646007580024e-002	-1.055028e+000
5.662203710229319e-002	-9.324950e-001
5.667783827194090e-002	-7.308016e-001
5.674213613044253e-002	-4.320193e-001
5.680002998382858e-002	-1.257078e-001
5.684903844849330e-002	1.467513e-001
5.687651877254313e-002	2.988577e-001
5.689739410910390e-002	4.109846e-001
5.691705711724344e-002	5.123329e-001
5.693663000849773e-002	6.072936e-001
5.696707456734387e-002	7.396190e-001
5.701635988041489e-002	9.148962e-001
5.707146419832306e-002	1.048800e+000
5.712728728365164e-002	1.100601e+000
