time	V(vout)
3.586719278736679e-001	1.392386e+000
3.592578653736679e-001	1.393604e+000
3.604297403736679e-001	1.394069e+000
3.616016153736680e-001	1.392277e+000
3.627734903736680e-001	1.389179e+000
3.639453653736681e-001	1.385939e+000
3.651172403736681e-001	1.383548e+000
3.662891153736682e-001	1.382562e+000
3.680469278736682e-001	1.383666e+000
3.692188028736683e-001	1.385442e+000
3.703906778736683e-001	1.387288e+000
3.721484903736684e-001	1.389024e+000
3.748009999999999e-001	1.388313e+000
3.748010066055399e-001	1.388312e+000
3.748010108893016e-001	1.388311e+000
3.748010152062734e-001	1.388308e+000
3.748010219934448e-001	1.388299e+000
3.748010296737490e-001	1.388282e+000
3.748010399209744e-001	1.388249e+000
3.748010491794611e-001	1.388209e+000
3.748010633505634e-001	1.388132e+000
3.748010826719525e-001	1.388014e+000
3.748011037701873e-001	1.387886e+000
3.748011260022056e-001	1.387768e+000
3.748011498811402e-001	1.387676e+000
3.748011791602278e-001	1.387612e+000
3.748012148266285e-001	1.387584e+000
3.748012514732255e-001	1.387585e+000
3.748012911217132e-001	1.387598e+000
3.748013892374088e-001	1.387612e+000
3.748014566509146e-001	1.387612e+000
3.748015396545519e-001	1.387611e+000
3.748016571936110e-001	1.387610e+000
3.748017734307166e-001	1.387608e+000
3.748020000000000e-001	1.387604e+000
3.748020079642426e-001	1.387606e+000
3.748020185832328e-001	1.387616e+000
3.748020312986334e-001	1.387642e+000
3.748020462290398e-001	1.387695e+000
3.748020602181887e-001	1.387764e+000
3.748020757314300e-001	1.387857e+000
3.748020918060234e-001	1.387957e+000
3.748021104380880e-001	1.388071e+000
3.748021209716024e-001	1.388128e+000
3.748021306766509e-001	1.388174e+000
3.748021426941750e-001	1.388222e+000
3.748021539590286e-001	1.388257e+000
3.748021669381172e-001	1.388288e+000
3.748021795876648e-001	1.388308e+000
3.748021946400202e-001	1.388322e+000
3.748022082101812e-001	1.388328e+000
3.748022211393766e-001	1.388329e+000
3.748022333966107e-001	1.388327e+000
3.748022463195683e-001	1.388323e+000
3.748022594257356e-001	1.388318e+000
3.748022768802168e-001	1.388311e+000
3.748022948002081e-001	1.388305e+000
3.748023161722593e-001	1.388299e+000
3.748023394416057e-001	1.388294e+000
3.748023868490218e-001	1.388289e+000
3.748024150042207e-001	1.388287e+000
3.748024491066617e-001	1.388286e+000
3.748025444997502e-001	1.388280e+000
3.748060268576072e-001	1.387416e+000
3.748095092154641e-001	1.385658e+000
3.748129915733211e-001	1.383004e+000
3.748164739311781e-001	1.379455e+000
3.748199562890351e-001	1.375012e+000
3.748234386468921e-001	1.369673e+000
3.748269210047490e-001	1.363439e+000
3.748510139679347e-001	1.307061e+000
3.748902106805780e-001	1.180311e+000
3.749339772754829e-001	1.011251e+000
3.749807784329467e-001	8.218132e-001
3.750305279707002e-001	6.336687e-001
3.750849043237827e-001	4.590427e-001
3.751439299840985e-001	3.127799e-001
3.752099197114548e-001	1.996200e-001
3.752795014339124e-001	1.255865e-001
3.753318710333919e-001	9.560021e-002
3.753811428873628e-001	8.365662e-002
3.754233221167057e-001	8.163767e-002
3.754574059016472e-001	8.418874e-002
3.754871924937140e-001	8.866169e-002
3.755145164430928e-001	9.405523e-002
3.755406407226116e-001	1.000420e-001
3.755696197382579e-001	1.073044e-001
3.755976926759977e-001	1.147326e-001
3.756332428970829e-001	1.244138e-001
3.756733626355823e-001	1.353750e-001
3.757257615737769e-001	1.493773e-001
3.757885420833465e-001	1.652995e-001
3.758730107492246e-001	1.849892e-001
3.759854560613172e-001	2.082342e-001
3.761730663294385e-001	2.417295e-001
3.764208655493326e-001	2.794154e-001
3.767071883366078e-001	3.149917e-001
3.770800037152351e-001	3.477206e-001
3.776659412152351e-001	3.727233e-001
3.782518787152351e-001	3.682649e-001
3.788378162152352e-001	3.348030e-001
3.794237537152352e-001	2.778328e-001
3.800096912152352e-001	2.042875e-001
3.805539283595613e-001	1.274332e-001
3.811398658595613e-001	4.275388e-002
3.817258033595614e-001	-3.722973e-002
3.822757120170792e-001	-1.027257e-001
3.828265826865536e-001	-1.546494e-001
3.834125201865536e-001	-1.928129e-001
3.839609912208529e-001	-2.111757e-001
3.845469287208529e-001	-2.122730e-001
3.851328662208529e-001	-1.965747e-001
3.857188037208529e-001	-1.666877e-001
3.863047412208530e-001	-1.264588e-001
3.868459005925022e-001	-8.358806e-002
3.874318380925022e-001	-3.514275e-002
3.880177755925022e-001	1.145077e-002
3.885644346696179e-001	5.014993e-002
3.891121688808901e-001	8.164851e-002
3.896981063808901e-001	1.059416e-001
3.902425671009283e-001	1.187868e-001
3.908285046009283e-001	1.219386e-001
3.914144421009284e-001	1.152149e-001
3.920003796009284e-001	9.993567e-002
3.925863171009284e-001	7.820132e-002
3.931343488007826e-001	5.402413e-002
3.936902427034135e-001	2.784200e-002
3.942761802034135e-001	7.088434e-004
3.948133328699554e-001	-2.197459e-002
3.953606514429738e-001	-4.136984e-002
3.959292507580919e-001	-5.662962e-002
3.964707324736296e-001	-6.579324e-002
3.970553929609640e-001	-6.961745e-002
3.976413304609640e-001	-6.762274e-002
3.982272679609640e-001	-6.041877e-002
3.988132054609641e-001	-4.908436e-002
3.993991429609641e-001	-3.493812e-002
3.999493158960408e-001	-2.031595e-002
4.005352533960408e-001	-4.661034e-003
4.011211908960408e-001	9.880704e-003
4.016675233832128e-001	2.148401e-002
4.022237163382716e-001	3.065421e-002
4.027674972481712e-001	3.665011e-002
4.033248553687577e-001	3.954227e-002
4.039107928687577e-001	3.922328e-002
4.044967303687577e-001	3.584030e-002
4.050826678687577e-001	2.992191e-002
4.056686053687578e-001	2.219777e-002
4.062168015812954e-001	1.401333e-002
4.068027390812954e-001	5.016836e-003
4.073886765812955e-001	-3.517278e-003
4.079395505704008e-001	-1.054819e-002
4.084926783307184e-001	-1.616586e-002
4.090786158307184e-001	-2.031072e-002
4.096304500321434e-001	-2.235809e-002
4.102163875321434e-001	-2.255855e-002
4.108023250321434e-001	-2.096258e-002
4.113882625321434e-001	-1.784525e-002
4.119742000321435e-001	-1.361077e-002
4.125231604725640e-001	-9.010172e-003
4.130935572206091e-001	-4.002571e-003
4.136794947206092e-001	9.651292e-004
4.142259517788819e-001	5.106418e-003
4.147798126768428e-001	8.532819e-003
4.153657501768428e-001	1.116084e-002
4.159171677183945e-001	1.258475e-002
4.165031052183946e-001	1.296020e-002
4.170890427183946e-001	1.227962e-002
4.176749802183946e-001	1.068440e-002
4.182609177183946e-001	8.395549e-003
4.188130295353983e-001	5.818723e-003
4.193840089767044e-001	2.966600e-003
4.199699464767044e-001	8.751560e-005
4.205153874845025e-001	-2.353723e-003
4.210700054457891e-001	-4.431106e-003
4.216412197730648e-001	-6.040078e-003
4.221950777464414e-001	-7.010596e-003
4.227792877547110e-001	-7.386834e-003
4.233652252547110e-001	-7.144971e-003
4.239511627547111e-001	-6.355133e-003
4.245371002547111e-001	-5.133249e-003
4.251230377547111e-001	-3.619202e-003
4.257005754366430e-001	-1.985690e-003
4.262865129366430e-001	-3.296079e-004
4.268603714127716e-001	1.166235e-003
4.274174131661512e-001	2.396189e-003
4.279901493028000e-001	3.361100e-003
4.285489391798326e-001	3.965443e-003
4.291312489526860e-001	4.225744e-003
4.297171864526860e-001	4.129718e-003
4.303031239526860e-001	3.714233e-003
4.308890614526860e-001	3.043004e-003
4.314749989526860e-001	2.194529e-003
4.320609364526861e-001	1.253847e-003
4.326468739526861e-001	3.051070e-004
4.332328114526861e-001	-5.763806e-004
4.337995564086265e-001	-1.302638e-003
4.343854939086265e-001	-1.877519e-003
4.349590903611380e-001	-2.240405e-003
4.355450278611380e-001	-2.396137e-003
4.361309653611381e-001	-2.345450e-003
4.367169028611381e-001	-2.128373e-003
4.368430595952612e-001	-2.061525e-003
4.369692163293844e-001	-1.987476e-003
4.370953730635075e-001	-1.906224e-003
4.372215297976306e-001	-1.817770e-003
4.373476865317537e-001	-1.722113e-003
4.374738432658769e-001	-1.619255e-003
4.376000000000000e-001	-1.509194e-003
4.376000066004033e-001	-1.508418e-003
4.376000097725046e-001	-1.507379e-003
4.376000143107557e-001	-1.504554e-003
4.376000186707815e-001	-1.500103e-003
4.376000235798514e-001	-1.492504e-003
4.376000292142086e-001	-1.480083e-003
4.376000363223006e-001	-1.459122e-003
4.376000428633136e-001	-1.434774e-003
4.376000492115045e-001	-1.406334e-003
4.376000562969093e-001	-1.369951e-003
4.376000631599991e-001	-1.330762e-003
4.376000731475209e-001	-1.269190e-003
4.376000855964832e-001	-1.190141e-003
4.376001041375293e-001	-1.077180e-003
4.376001252921551e-001	-9.667045e-004
4.376001500411851e-001	-8.727222e-004
4.376001796491006e-001	-8.090854e-004
4.376002158310154e-001	-7.815951e-004
4.376002526589214e-001	-7.837727e-004
4.376002923451435e-001	-7.963689e-004
4.376003323458769e-001	-8.054699e-004
4.376003923214323e-001	-8.099113e-004
4.376004604596659e-001	-8.096655e-004
4.376005443913166e-001	-8.084541e-004
4.376006669002972e-001	-8.074882e-004
4.376007869488061e-001	-8.059692e-004
4.376010000000000e-001	-8.018331e-004
4.376010083150462e-001	-8.024014e-004
4.376010166300924e-001	-8.098944e-004
4.376010249451386e-001	-8.243122e-004
4.376010332601849e-001	-8.456548e-004
4.376010415752311e-001	-8.739221e-004
4.376010498902774e-001	-9.091142e-004
4.376010582053236e-001	-9.512310e-004
4.376010734874699e-001	-1.040122e-003
4.376010898491910e-001	-1.142208e-003
4.376011096837784e-001	-1.262844e-003
4.376011204176180e-001	-1.322062e-003
4.376011300105448e-001	-1.367622e-003
4.376011421972496e-001	-1.416264e-003
4.376011532648138e-001	-1.451549e-003
4.376011663109229e-001	-1.482606e-003
4.376011938871888e-001	-1.517315e-003
4.376012187355332e-001	-1.516362e-003
4.376012435838775e-001	-1.514261e-003
4.376012684322219e-001	-1.511013e-003
4.376012932805662e-001	-1.506618e-003
