time	V(vout)
6.302048226894218e-002	-4.133102e-003
6.321579476894218e-002	-3.643840e-003
6.341110726894218e-002	-3.136858e-003
6.360641976894219e-002	-2.617049e-003
6.380173226894219e-002	-2.089267e-003
6.399704476894219e-002	-1.558284e-003
6.419235726894219e-002	-1.028756e-003
6.438766976894220e-002	-5.051842e-004
6.458298226894220e-002	8.115485e-006
6.477829476894220e-002	5.070450e-004
6.497360726894221e-002	9.877504e-004
6.516891976894221e-002	1.446647e-003
6.536423226894221e-002	1.880441e-003
6.555954476894221e-002	2.286147e-003
6.575485726894222e-002	2.661105e-003
6.595016976894222e-002	3.002991e-003
6.614548226894222e-002	3.309827e-003
6.634079476894222e-002	3.579988e-003
6.653610726894223e-002	3.812199e-003
6.673141976894223e-002	4.005544e-003
6.692673226894223e-002	4.159456e-003
6.712204476894224e-002	4.273710e-003
6.731735726894224e-002	4.348423e-003
6.751266976894224e-002	4.384035e-003
6.770798226894224e-002	4.381297e-003
6.790329476894225e-002	4.341260e-003
6.809860726894225e-002	4.265253e-003
6.829391976894225e-002	4.154866e-003
6.848923226894225e-002	4.011930e-003
6.868454476894226e-002	3.838496e-003
6.887985726894226e-002	3.636807e-003
6.907516976894226e-002	3.409282e-003
6.927048226894227e-002	3.158486e-003
6.946579476894227e-002	2.887107e-003
6.966110726894227e-002	2.597931e-003
6.985641976894227e-002	2.293817e-003
7.005173226894228e-002	1.977671e-003
7.024704476894228e-002	1.652424e-003
7.044235726894228e-002	1.321005e-003
7.063766976894229e-002	9.863190e-004
7.083298226894229e-002	6.512250e-004
7.102829476894229e-002	3.185134e-004
7.122360726894229e-002	-9.113582e-006
7.141891976894230e-002	-3.290614e-004
7.161423226894230e-002	-6.388608e-004
7.180954476894230e-002	-9.361844e-004
7.200485726894230e-002	-1.218861e-003
7.220016976894231e-002	-1.484890e-003
7.239548226894231e-002	-1.732451e-003
7.259079476894231e-002	-1.959916e-003
7.278610726894232e-002	-2.165854e-003
7.298141976894232e-002	-2.349043e-003
7.317673226894232e-002	-2.508470e-003
7.337204476894232e-002	-2.643334e-003
7.356735726894233e-002	-2.753052e-003
